Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-12-01,2017,12,1,Friday,32.310001373291016,31.149999618530273,31.979999542236328,6227200.0,30.704092025756836,-0.010213541045723362,28.353896686008998,26.987559661865234
2017-12-04,2017,12,4,Monday,34.29999923706055,32.310001373291016,34.09000015258789,9488200.0,32.72990798950195,0.06597869632639575,28.85932227543422,27.10183322906494
2017-12-05,2017,12,5,Tuesday,33.939998626708984,32.810001373291016,33.31999969482422,6667400.0,31.990631103515625,-0.022587197196626718,29.311256544930593,27.186841506958007
2017-12-06,2017,12,6,Wednesday,33.75,33.09000015258789,33.400001525878906,3980600.0,32.06743621826172,0.002400862755647548,29.757018634251185,27.269765892028808
2017-12-07,2017,12,7,Thursday,33.91999816894531,33.279998779296875,33.68000030517578,4529700.0,32.336265563964844,0.008383250343849902,30.18220697130476,27.350636444091798
2017-12-08,2017,12,8,Friday,33.97999954223633,33.43000030517578,33.4900016784668,4826500.0,32.15385055541992,-0.0056411897095564045,30.462694440569198,27.43128818511963
2017-12-11,2017,12,11,Monday,33.880001068115234,33.22999954223633,33.599998474121094,4587300.0,32.259456634521484,0.0032843991396782624,30.71437849317278,27.513861465454102
2017-12-12,2017,12,12,Tuesday,34.209999084472656,33.59000015258789,33.959999084472656,4495400.0,32.6050910949707,0.010714205895190121,31.005837985447474,27.60391902923584
2017-12-13,2017,12,13,Wednesday,34.40999984741211,33.83000183105469,34.2599983215332,4762700.0,32.893123626708984,0.008833974145304957,31.354903629847936,27.70568988800049
2017-12-14,2017,12,14,Thursday,34.40999984741211,32.880001068115234,33.18000030517578,7397600.0,31.856218338012695,-0.03152346674228068,31.597672871180944,27.78614658355713
2017-12-15,2017,12,15,Friday,34.060001373291016,33.400001525878906,33.560001373291016,7148100.0,32.2210578918457,0.011452695042514227,31.841813496180944,27.86257083892822
2017-12-18,2017,12,18,Monday,34.70000076293945,33.810001373291016,34.43000030517578,4340800.0,33.05634307861328,0.025923580460061935,32.07841028485979,27.95934925079346
2017-12-19,2017,12,19,Tuesday,34.65999984741211,34.02000045776367,34.310001373291016,3736300.0,32.941131591796875,-0.003485306482402306,32.202537945338655,28.06649673461914
2017-12-20,2017,12,20,Wednesday,34.61000061035156,34.209999084472656,34.31999969482422,2605600.0,32.95073318481445,0.0002914773279971694,32.34038134983608,28.174412307739257
2017-12-21,2017,12,21,Thursday,34.630001068115234,34.15999984741211,34.45000076293945,3580000.0,33.07554626464844,0.0037878695789235195,32.50977093832834,28.290200729370117
2017-12-22,2017,12,22,Friday,34.54999923706055,34.15999984741211,34.439998626708984,3186700.0,33.065948486328125,-0.0002901774695879267,32.53377383095877,28.429031715393066
2017-12-26,2017,12,26,Tuesday,35.2400016784668,34.459999084472656,34.939998626708984,2978100.0,33.54599380493164,0.01451781486933612,32.6448711667742,28.57669551849365
2017-12-27,2017,12,27,Wednesday,34.97999954223633,34.31999969482422,34.4900016784668,2142600.0,33.11395263671875,-0.012879068979896324,32.71962233952114,28.716678543090822
2017-12-28,2017,12,28,Thursday,34.56999969482422,34.130001068115234,34.439998626708984,1633300.0,33.065948486328125,-0.001449665369678499,32.77174254826137,28.86818286895752
2017-12-29,2017,12,29,Friday,34.779998779296875,34.040000915527344,34.060001373291016,2189400.0,32.701107025146484,-0.011033751574750505,32.81083229609898,29.010278129577635
2018-01-02,2018,1,2,Tuesday,34.369998931884766,33.560001373291016,33.869998931884766,5282200.0,32.739768981933594,0.0011822828125476192,32.84514032091413,29.154106750488282
2018-01-03,2018,1,3,Wednesday,34.16999816894531,32.86000061035156,33.16999816894531,3845000.0,32.06312561035156,-0.02066732272776317,32.8064285005842,29.27768177032471
2018-01-04,2018,1,4,Thursday,33.11000061035156,31.8700008392334,32.7400016784668,5630000.0,31.64748191833496,-0.012963293007292154,32.71745409284319,29.3883353805542
2018-01-05,2018,1,5,Friday,32.86000061035156,32.349998474121094,32.54999923706055,3949400.0,31.46381950378418,-0.005803381609466252,32.68942560468401,29.49569980621338
2018-01-08,2018,1,8,Monday,33.08000183105469,31.760000228881836,32.29999923706055,4920000.0,31.2221622467041,-0.007680480656552691,32.61807591574533,29.5995751953125
2018-01-09,2018,1,9,Tuesday,32.18000030517578,31.56999969482422,31.989999771118164,5362600.0,30.92250633239746,-0.0095975388231887,32.46565900530134,29.69419319152832
2018-01-10,2018,1,10,Wednesday,32.220001220703125,31.530000686645508,32.029998779296875,3044000.0,30.961170196533203,0.001250347035913979,32.32423319135393,29.80110565185547
2018-01-11,2018,1,11,Thursday,33.27000045776367,31.940000534057617,33.189998626708984,5280200.0,32.08245849609375,0.03621595348118012,32.26221357073103,29.941965141296386
2018-01-12,2018,1,12,Friday,34.22999954223633,33.029998779296875,33.869998931884766,4803300.0,32.739768981933594,0.020488158222658592,32.23822947910854,30.097699012756348
2018-01-16,2018,1,16,Tuesday,34.0,32.66999816894531,32.709999084472656,5396400.0,31.618478775024414,-0.034248568080243014,32.13483878544399,30.231199111938476
2018-01-17,2018,1,17,Wednesday,33.459999084472656,32.81999969482422,33.2599983215332,2741400.0,32.15012741088867,0.0168144912867918,32.03513404301235,30.366307220458985
2018-01-18,2018,1,18,Thursday,33.880001068115234,33.25,33.7599983215332,2527300.0,32.63343811035156,0.01503293263152683,32.00081157684326,30.51242572784424
2018-01-19,2018,1,19,Friday,34.869998931884766,33.7599983215332,34.810001373291016,3711500.0,33.648406982421875,0.031102112766609125,32.04241575513567,30.68498821258545
2018-01-22,2018,1,22,Monday,35.5,34.7400016784668,35.47999954223633,4819100.0,34.29604721069336,0.019247277548973374,32.1563400541033,30.87722427368164
2018-01-23,2018,1,23,Tuesday,35.68000030517578,35.060001373291016,35.459999084472656,3369200.0,34.276710510253906,-0.0005638171746341625,32.266121591840474,31.069841651916505
2018-01-24,2018,1,24,Wednesday,35.58000183105469,34.47999954223633,34.880001068115234,2482700.0,33.71607208251953,-0.016356249458846395,32.38418919699533,31.238188858032228
2018-01-25,2018,1,25,Thursday,35.189998626708984,34.369998931884766,34.58000183105469,2166500.0,33.42607879638672,-0.008601040044731723,32.51123183114188,31.383838386535643
2018-01-26,2018,1,26,Friday,34.869998931884766,34.16999816894531,34.849998474121094,2641300.0,33.68706512451172,0.007807865520654822,32.67003508976528,31.5445006942749
2018-01-29,2018,1,29,Monday,35.33000183105469,34.470001220703125,35.08000183105469,2543300.0,33.90939712524414,0.006599921955523724,32.86198043823242,31.709417610168458
2018-01-30,2018,1,30,Tuesday,35.029998779296875,34.25,34.38999938964844,4644400.0,33.2424201965332,-0.019669383275894403,33.02768857138498,31.857730674743653
2018-01-31,2018,1,31,Wednesday,34.68000030517578,33.02000045776367,33.2400016784668,5508700.0,32.130794525146484,-0.03343997412988142,33.11123316628592,31.972673988342287
2018-02-01,2018,2,1,Thursday,33.5,32.56999969482422,32.880001068115234,5666000.0,31.782806396484375,-0.010830361769914032,33.089829444885254,32.043789596557616
2018-02-02,2018,2,2,Friday,32.810001373291016,31.90999984741211,32.09000015258789,4474800.0,31.019168853759766,-0.024026749972874573,32.96692943572998,32.089455375671385
2018-02-05,2018,2,5,Monday,32.220001220703125,30.520000457763672,30.559999465942383,7562100.0,29.540225982666016,-0.04767835263627607,32.81848280770438,32.109766731262205
2018-02-06,2018,2,6,Tuesday,32.47999954223633,29.280000686645508,32.15999984741211,8789500.0,31.08683204650879,0.05235593203485678,32.7425331388201,32.171379280090335
2018-02-07,2018,2,7,Wednesday,33.04999923706055,31.84000015258789,32.619998931884766,3988800.0,31.531478881835938,0.01430338204490944,32.663821765354704,32.23285987854004
2018-02-08,2018,2,8,Thursday,32.849998474121094,31.15999984741211,31.170000076293945,4082700.0,30.129867553710938,-0.04445117634277573,32.41249752044678,32.25939544677735
2018-02-09,2018,2,9,Friday,32.599998474121094,30.540000915527344,32.290000915527344,8643000.0,31.21249771118164,0.035932124677971355,32.192243984767366,32.28876564025879
2018-02-12,2018,2,12,Monday,32.619998931884766,31.31999969482422,31.420000076293945,7131600.0,30.37152671813965,-0.026943405837743017,31.913302285330637,32.27212928771973
2018-02-13,2018,2,13,Tuesday,32.5099983215332,31.290000915527344,32.43000030517578,4181000.0,31.347824096679688,0.03214515317588362,31.744141714913503,32.278667259216306
2018-02-14,2018,2,14,Wednesday,33.400001525878906,31.989999771118164,33.11000061035156,4070000.0,32.005130767822266,0.020968175306693704,31.6426454271589,32.30468803405762
2018-02-15,2018,2,15,Thursday,33.59000015258789,32.65999984741211,33.33000183105469,2760500.0,32.21779251098633,0.00664461409974515,31.537697383335658,32.2944457244873
2018-02-16,2018,2,16,Friday,33.95000076293945,33.22999954223633,33.27000045776367,4362400.0,32.1597900390625,-0.0018003242122827112,31.4127254486084,32.297828903198244
2018-02-20,2018,2,20,Tuesday,32.40999984741211,30.75,31.610000610351562,9581600.0,30.555187225341797,-0.049894691842567784,31.220780236380442,32.26758392333984
2018-02-21,2018,2,21,Wednesday,32.91999816894531,31.75,32.220001220703125,4562300.0,31.14483070373535,0.019297655551739457,31.15035424913679,32.24375522613526
2018-02-22,2018,2,22,Thursday,32.70000076293945,32.2400016784668,32.369998931884766,2601200.0,31.289825439453125,0.004655499241496441,31.115141323634557,32.22647472381592
2018-02-23,2018,2,23,Friday,32.720001220703125,32.02000045776367,32.689998626708984,3628200.0,31.59914779663086,0.009885716933010213,31.156568390982493,32.21326854705811
2018-02-26,2018,2,26,Monday,33.130001068115234,31.899999618530273,32.130001068115234,5962000.0,31.05783462524414,-0.017130625638088648,31.2649690083095,32.182323417663575
2018-02-27,2018,2,27,Tuesday,33.16999816894531,31.209999084472656,31.219999313354492,5222200.0,30.178199768066406,-0.0283224786206685,31.200066702706472,32.128024940490725
2018-02-28,2018,2,28,Wednesday,32.18000030517578,31.440000534057617,31.579999923706055,4588000.0,30.526187896728516,0.011531109586939037,31.12826020377023,32.10142433166504
2018-03-01,2018,3,1,Thursday,31.950000762939453,30.729999542236328,31.700000762939453,9283700.0,30.642183303833008,0.003799865462956298,31.164854185921804,32.069846839904784
2018-03-02,2018,3,2,Friday,34.369998931884766,32.70000076293945,34.18000030517578,16535800.0,33.039424896240234,0.07823338071694641,31.295348984854563,32.069508476257326
2018-03-05,2018,3,5,Monday,34.290000915527344,33.439998626708984,34.09000015258789,10937500.0,32.952430725097656,-0.002633041326106089,31.479699271065847,32.06973445892334
2018-03-06,2018,3,6,Tuesday,34.709999084472656,34.02000045776367,34.59000015258789,6900500.0,33.43574523925781,0.01466703680199366,31.628836495535715,32.07943470001221
2018-03-07,2018,3,7,Wednesday,34.52000045776367,32.970001220703125,33.279998779296875,7064900.0,32.16946029663086,-0.03787219137978637,31.640574319022043,32.061312980651856
2018-03-08,2018,3,8,Thursday,33.58000183105469,32.58000183105469,32.599998474121094,5563200.0,31.512147903442383,-0.020432807610929027,31.590171132768905,32.03023696899414
2018-03-09,2018,3,9,Friday,33.18000030517578,32.16999816894531,33.06999969482422,4575400.0,31.966466903686523,0.014417265418918301,31.576362337384904,31.998646430969238
2018-03-12,2018,3,12,Monday,33.119998931884766,32.04999923706055,32.2400016784668,5507800.0,31.16416358947754,-0.025098279288301883,31.619860649108887,31.959650650024415
2018-03-13,2018,3,13,Tuesday,33.0,32.34000015258789,32.66999816894531,3951600.0,31.57981300354004,0.013337415999280733,31.65093081338065,31.929927940368653
2018-03-14,2018,3,14,Wednesday,32.97999954223633,32.29999923706055,32.41999816894531,3056000.0,31.338157653808594,-0.007652209647484476,31.65438311440604,31.902668952941895
2018-03-15,2018,3,15,Thursday,32.529998779296875,31.760000228881836,31.829999923706055,4896700.0,30.767845153808594,-0.018198660760476715,31.595004354204452,31.863230476379396
2018-03-16,2018,3,16,Friday,32.369998931884766,31.360000610351562,31.739999771118164,5233200.0,30.68084716796875,-0.0028275618719784124,31.56807667868478,31.83558490753174
2018-03-19,2018,3,19,Monday,32.529998779296875,31.760000228881836,32.22999954223633,5768500.0,31.154497146606445,0.01543796936390307,31.637812205723353,31.82572521209717
2018-03-20,2018,3,20,Tuesday,32.70000076293945,32.0,32.31999969482422,3799100.0,31.24149513244629,0.002792469588915214,31.688905579703196,31.82127872467041
2018-03-21,2018,3,21,Wednesday,32.790000915527344,32.08000183105469,32.11000061035156,4320500.0,31.03849983215332,-0.006497617973543979,31.717213903154647,31.817605476379395
2018-03-22,2018,3,22,Thursday,31.950000762939453,31.139999389648438,31.18000030517578,4829000.0,30.13953399658203,-0.02896292799048339,31.510078838893346,31.801946029663085
2018-03-23,2018,3,23,Friday,32.09000015258789,31.020000457763672,31.040000915527344,4136300.0,30.004207611083984,-0.004489995947296155,31.299491473606654,31.7828067779541
2018-03-26,2018,3,26,Monday,31.299999237060547,30.399999618530273,30.959999084472656,6152200.0,29.926877975463867,-0.0025772930457776955,31.048858097621373,31.739695167541505
2018-03-27,2018,3,27,Tuesday,31.010000228881836,30.350000381469727,30.520000457763672,3954700.0,29.501562118530273,-0.01421183516978608,30.85829394204276,31.674931030273438
2018-03-28,2018,3,28,Wednesday,31.690000534057617,30.31999969482422,30.899999618530273,3845900.0,29.868879318237305,0.012450771190733567,30.74091761452811,31.639939041137694
2018-03-29,2018,3,29,Thursday,31.649999618530273,30.93000030517578,31.200000762939453,3001300.0,30.15886878967285,0.009708749643595915,30.611803463527135,31.60011386871338
2018-04-02,2018,4,2,Monday,31.31999969482422,30.190000534057617,30.75,4555200.0,29.72388458251953,-0.014423094254193969,30.508926391601562,31.541922798156737
2018-04-03,2018,4,3,Tuesday,31.3799991607666,30.809999465942383,31.190000534057617,3568900.0,30.149202346801758,0.014308956257095495,30.406739916120255,31.471938705444337
2018-04-04,2018,4,4,Wednesday,31.940000534057617,30.799999237060547,31.8799991607666,4050100.0,30.81617546081543,0.022122413267906094,30.3694554737636,31.402341270446776
2018-04-05,2018,4,5,Thursday,32.22999954223633,31.670000076293945,32.0099983215332,4197100.0,30.941835403442383,0.00407772673759399,30.381883348737443,31.335643768310547
2018-04-06,2018,4,6,Friday,31.940000534057617,30.600000381469727,30.84000015258789,4979400.0,29.810880661010742,-0.03655099084089297,30.319742883954728,31.25753993988037
2018-04-09,2018,4,9,Monday,31.1200008392334,29.969999313354492,30.06999969482422,6155700.0,29.066577911376953,-0.024967486136940997,30.17060579572405,31.170349922180176
2018-04-10,2018,4,10,Tuesday,31.0,30.229999542236328,30.780000686645508,5485100.0,29.994775772094727,0.03193351014859114,30.081554412841797,31.096504135131838
2018-04-11,2018,4,11,Wednesday,30.729999542236328,30.139999389648438,30.549999237060547,4572900.0,29.77064323425293,-0.0074723858429478485,29.99099322727748,31.013729057312013
2018-04-12,2018,4,12,Thursday,30.93000030517578,30.389999389648438,30.639999389648438,3230500.0,29.858348846435547,0.0029460435736137214,29.970908573695592,30.94604763031006
2018-04-13,2018,4,13,Friday,30.729999542236328,30.0,30.049999237060547,3333900.0,29.28339958190918,-0.0192558961476198,29.91942228589739,30.889099731445313
2018-04-16,2018,4,16,Monday,30.440000534057617,29.84000015258789,30.15999984741211,2397200.0,29.390592575073242,0.0036605378710976577,29.88111618586949,30.84125545501709
2018-04-17,2018,4,17,Tuesday,30.770000457763672,30.239999771118164,30.540000915527344,3298800.0,29.760900497436523,0.012599539169460217,29.899640355791366,30.816090087890625
2018-04-18,2018,4,18,Wednesday,30.81999969482422,29.520000457763672,29.540000915527344,4422100.0,28.786409378051758,-0.03274400650170861,29.82232107434954,30.80101375579834
2018-04-19,2018,4,19,Thursday,29.6200008392334,29.0,29.549999237060547,5316900.0,28.796154022216797,0.00033851544446061865,29.724984305245535,30.7552001953125
2018-04-20,2018,4,20,Friday,29.350000381469727,28.1200008392334,28.440000534057617,7009800.0,27.7144718170166,-0.03756342615634212,29.581454821995326,30.678860054016113
2018-04-23,2018,4,23,Monday,29.110000610351562,28.389999389648438,28.780000686645508,4206500.0,28.045799255371094,0.01195503347644733,29.431211744035995,30.637178688049318
2018-04-24,2018,4,24,Tuesday,29.8799991607666,28.809999465942383,29.190000534057617,4574500.0,28.445341110229492,0.014246049870797695,29.261866433279856,30.581835556030274
2018-04-25,2018,4,25,Wednesday,30.06999969482422,28.940000534057617,29.90999984741211,5230400.0,29.146968841552734,0.024665822378587166,29.133661678859166,30.557344398498536
2018-04-26,2018,4,26,Thursday,30.420000076293945,29.719999313354492,30.1200008392334,4056100.0,29.35161590576172,0.007021212576905578,29.100857053484237,30.517420234680177
2018-04-27,2018,4,27,Friday,30.489999771118164,29.920000076293945,30.40999984741211,2951100.0,29.634214401245117,0.009628038755710389,29.14140251704625,30.47000190734863
2018-04-30,2018,4,30,Monday,30.59000015258789,29.0,29.239999771118164,4655200.0,28.494064331054688,-0.03847411153718738,29.034208842686244,30.39552734375
2018-05-01,2018,5,1,Tuesday,29.3700008392334,28.31999969482422,28.850000381469727,3706600.0,28.114013671875,-0.013337888718299995,28.91587815965925,30.31461181640625
2018-05-02,2018,5,2,Wednesday,29.299999237060547,28.540000915527344,29.1200008392334,4433500.0,28.377124786376953,0.009358717598020094,28.810076441083634,30.271050567626954
2018-05-03,2018,5,3,Thursday,29.530000686645508,28.829999923706055,28.989999771118164,4736100.0,28.25044059753418,-0.0044643067187550844,28.736293656485422,30.21316276550293
2018-05-04,2018,5,4,Friday,29.010000228881836,28.3799991607666,28.799999237060547,3956100.0,28.065288543701172,-0.006553952785046779,28.64162908281599,30.148672027587892
2018-05-07,2018,5,7,Monday,28.860000610351562,28.059999465942383,28.350000381469727,4383600.0,27.626768112182617,-0.015625010618926072,28.48919105529785,30.069224433898924
2018-05-08,2018,5,8,Tuesday,28.799999237060547,28.110000610351562,28.719999313354492,3303700.0,27.987329483032227,0.013051159997633288,28.432113919939315,30.00781433105469
2018-05-09,2018,5,9,Wednesday,29.25,28.559999465942383,29.209999084472656,3882500.0,28.464828491210938,0.01706125653997126,28.40844781058175,29.97354690551758
2018-05-10,2018,5,10,Thursday,29.110000610351562,28.469999313354492,28.799999237060547,4974000.0,28.065288543701172,-0.014036267516353784,28.433506148202078,29.924328918457032
2018-05-11,2018,5,11,Friday,29.489999771118164,28.670000076293945,29.190000534057617,4062200.0,28.445341110229492,0.013541730238637362,28.462044852120535,29.88039207458496
2018-05-14,2018,5,14,Monday,30.610000610351562,29.190000534057617,30.3799991607666,5880800.0,29.60498046875,0.040767286074255615,28.544876234872,29.811703186035157
2018-05-15,2018,5,15,Tuesday,31.209999084472656,30.149999618530273,31.15999984741211,7987500.0,30.365081787109375,0.025674778578614887,28.63188430241176,29.75995620727539
2018-05-16,2018,5,16,Wednesday,31.979999542236328,30.850000381469727,31.56999969482422,6633000.0,30.76462173461914,0.013157874900879607,28.73281329018729,29.706533737182617
2018-05-17,2018,5,17,Thursday,31.65999984741211,31.149999618530273,31.389999389648438,3350700.0,30.589214324951172,-0.005701594876773131,28.80102757045201,29.674928817749024
2018-05-18,2018,5,18,Friday,31.790000915527344,31.229999542236328,31.56999969482422,3664300.0,30.76462173461914,0.005734289472250076,28.963210242135183,29.659978294372557
2018-05-21,2018,5,21,Monday,32.040000915527344,31.600000381469727,31.700000762939453,3221600.0,30.891305923461914,0.004117852965512592,29.161588260105678,29.638475074768067
2018-05-22,2018,5,22,Tuesday,32.119998931884766,31.600000381469727,31.75,4415000.0,30.94002914428711,0.0015772470398600635,29.34465285709926,29.633992385864257
2018-05-23,2018,5,23,Wednesday,32.18000030517578,31.389999389648438,31.979999542236328,4481800.0,31.16416358947754,0.007244157532793283,29.552775927952357,29.625679397583006
2018-05-24,2018,5,24,Thursday,33.34000015258789,31.90999984741211,32.95000076293945,8791800.0,32.10942077636719,0.030331543606991307,29.84164251599993,29.64110466003418
2018-05-25,2018,5,25,Friday,30.350000381469727,28.139999389648438,28.149999618530273,25859400.0,27.431869506835938,-0.1456753549716464,29.827721187046595,29.574385147094727
2018-05-29,2018,5,29,Tuesday,28.739999771118164,28.0,28.290000915527344,11607000.0,27.568300247192383,0.004973439390357548,29.79779052734375,29.5121342086792
2018-05-30,2018,5,30,Wednesday,28.959999084472656,27.579999923706055,28.8799991607666,9877200.0,28.143245697021484,0.020855310072577016,29.77482032775879,29.4519091796875
2018-05-31,2018,5,31,Thursday,29.100000381469727,27.950000762939453,27.979999542236328,5645900.0,27.266206741333008,-0.031163390503366806,29.717743056161062,29.372403411865236
2018-06-01,2018,6,1,Friday,29.049999237060547,28.030000686645508,28.959999084472656,6544100.0,28.22120475769043,0.035024967917878236,29.701733316693986,29.316057510375977
2018-06-04,2018,6,4,Monday,29.489999771118164,28.8700008392334,29.190000534057617,5961700.0,28.445341110229492,0.007942125591856142,29.61890193394252,29.282173652648925
2018-06-05,2018,6,5,Tuesday,31.729999542236328,29.170000076293945,31.18000030517578,11697900.0,30.384571075439453,0.06817390439071147,29.6202940259661,29.289780921936035
2018-06-06,2018,6,6,Wednesday,31.549999237060547,30.649999618530273,31.09000015258789,6813600.0,30.2968692779541,-0.00288639248082867,29.58688313620431,29.29718074798584
2018-06-07,2018,6,7,Thursday,31.829999923706055,31.1299991607666,31.540000915527344,5762200.0,30.735387802124023,0.014474054072940667,29.597324098859513,29.321857261657716
2018-06-08,2018,6,8,Friday,31.81999969482422,31.299999237060547,31.739999771118164,4202800.0,30.93028450012207,0.006341117257176121,29.609157153538295,29.34308536529541
2018-06-11,2018,6,11,Monday,32.970001220703125,31.700000762939453,32.75,6020600.0,31.914520263671875,0.03182110282709871,29.68224389212472,29.378198394775392
2018-06-12,2018,6,12,Tuesday,33.2400016784668,32.209999084472656,32.93000030517578,5228800.0,32.089927673339844,0.005496163132604925,29.764379501342773,29.425519256591798
2018-06-13,2018,6,13,Wednesday,33.08000183105469,32.02000045776367,32.22999954223633,5042700.0,31.407785415649414,-0.02125720770187811,29.78178106035505,29.45069091796875
2018-06-14,2018,6,14,Thursday,32.43000030517578,31.260000228881836,31.329999923706055,6897100.0,30.530744552612305,-0.027924314033300535,29.669018472943986,29.44498229980469
2018-06-15,2018,6,15,Friday,31.690000534057617,31.049999237060547,31.6299991607666,5341300.0,30.823091506958008,0.009575493772905341,29.91124861580985,29.442607421875
2018-06-18,2018,6,18,Monday,32.66999816894531,31.520000457763672,32.540000915527344,4874200.0,31.70987892150879,0.02877022943498697,30.207075663975306,29.48058738708496
2018-06-19,2018,6,19,Tuesday,32.689998626708984,31.889999389648438,32.529998779296875,6041200.0,31.700132369995117,-0.000307366405838283,30.46113899775914,29.533258476257323
2018-06-20,2018,6,20,Wednesday,33.150001525878906,32.20000076293945,33.08000183105469,5961500.0,32.23610305786133,0.01690752207626489,30.816131591796875,29.578085021972655
2018-06-21,2018,6,21,Thursday,33.900001525878906,32.79999923706055,33.75,6172600.0,32.889007568359375,0.020253828737491375,31.14954607827323,29.640452308654787
2018-06-22,2018,6,22,Friday,34.209999084472656,33.119998931884766,33.38999938964844,6840500.0,32.53818893432617,-0.01066674430063086,31.44189235142299,29.694049110412596
2018-06-25,2018,6,25,Monday,33.880001068115234,33.09000015258789,33.540000915527344,5000300.0,32.684364318847656,0.004492425341082074,31.60616329738072,29.762068405151368
2018-06-26,2018,6,26,Tuesday,34.13999938964844,33.4900016784668,33.72999954223633,6079900.0,32.8695182800293,0.0056649093546810025,31.789923940386092,29.83164691925049
2018-06-27,2018,6,27,Wednesday,34.189998626708984,33.189998626708984,33.2400016784668,4137800.0,32.39202117919922,-0.014527048944316112,31.908254895891464,29.884269332885744
2018-06-28,2018,6,28,Thursday,33.93000030517578,33.2599983215332,33.5099983215332,3834400.0,32.65513229370117,0.008122713709230123,32.03145830971854,29.961643791198732
2018-06-29,2018,6,29,Friday,33.709999084472656,32.36000061035156,32.38999938964844,5613700.0,31.563703536987305,-0.033422885777877887,32.006399972098215,30.01699478149414
2018-07-02,2018,7,2,Monday,32.25,31.3799991607666,31.729999542236328,5665000.0,30.92053985595703,-0.02037668616031052,31.922872270856583,30.08111614227295
2018-07-03,2018,7,3,Tuesday,32.41999816894531,31.979999542236328,32.2400016784668,2537100.0,31.417530059814453,0.01607314122498016,31.923568316868373,30.148550758361818
2018-07-05,2018,7,5,Thursday,32.459999084472656,31.510000228881836,31.600000381469727,4283700.0,30.793859481811523,-0.01985103783828812,31.942362240382604,30.19552112579346
2018-07-06,2018,7,6,Friday,31.729999542236328,30.600000381469727,31.260000228881836,6702100.0,30.4625301361084,-0.010759591401617752,31.91660785675049,30.22183235168457
2018-07-09,2018,7,9,Monday,31.700000762939453,30.420000076293945,30.81999969482422,5710700.0,30.033756256103516,-0.014075451976217845,31.79688480922154,30.235475158691408
2018-07-10,2018,7,10,Tuesday,31.110000610351562,30.3799991607666,31.010000228881836,3704800.0,30.459064483642578,0.014161006832191791,31.708237103053502,30.251972160339356
2018-07-11,2018,7,11,Wednesday,30.899999618530273,30.059999465942383,30.200000762939453,3978400.0,29.663455963134766,-0.026120582952739002,31.524476596287318,30.275359992980956
2018-07-12,2018,7,12,Thursday,30.190000534057617,29.520000457763672,29.59000015258789,7424800.0,29.06429100036621,-0.02019875780870528,31.25128255571638,30.294365539550782
2018-07-13,2018,7,13,Friday,30.040000915527344,29.260000228881836,29.399999618530273,4668600.0,28.877666473388672,-0.006421093395162725,30.989816665649414,30.304376373291017
2018-07-16,2018,7,16,Monday,29.600000381469727,28.959999084472656,29.479999542236328,5644100.0,28.95624542236328,0.0027210976013944954,30.723522458757675,30.318492469787596
2018-07-17,2018,7,17,Tuesday,29.959999084472656,29.43000030517578,29.899999618530273,4393700.0,29.368783950805664,0.014246962008540365,30.473470006670272,30.344562377929687
2018-07-18,2018,7,18,Wednesday,30.280000686645508,29.84000015258789,30.15999984741211,3685500.0,29.624164581298828,0.008695648785490784,30.2757659639631,30.384510307312013
2018-07-19,2018,7,19,Thursday,30.829999923706055,30.079999923706055,30.709999084472656,3604100.0,30.164392471313477,0.018236054844080973,30.097855976649694,30.428051567077638
2018-07-20,2018,7,20,Friday,30.790000915527344,30.020000457763672,30.049999237060547,3035400.0,29.5161190032959,-0.02149134840471556,29.95159993852888,30.449077377319338
2018-07-23,2018,7,23,Monday,30.649999618530273,29.979999542236328,30.049999237060547,3673400.0,29.5161190032959,0.0,29.851284163338796,30.47809398651123
2018-07-24,2018,7,24,Tuesday,30.239999771118164,29.190000534057617,29.540000915527344,6509000.0,29.015180587768555,-0.016971689789955335,29.679687772478378,30.489490776062013
2018-07-25,2018,7,25,Wednesday,30.100000381469727,29.489999771118164,30.06999969482422,3585900.0,29.535764694213867,0.017941784124713145,29.589823859078543,30.488106460571288
2018-07-26,2018,7,26,Thursday,30.719999313354492,29.799999237060547,30.149999618530273,2971600.0,29.614341735839844,0.0026604031566304087,29.529238973345077,30.473091659545897
2018-07-27,2018,7,27,Friday,30.540000915527344,29.329999923706055,29.43000030517578,2678900.0,28.907135009765625,-0.023880548566046378,29.448766027178085,30.435941925048827
2018-07-30,2018,7,30,Monday,30.1200008392334,29.440000534057617,29.8700008392334,2784300.0,29.339317321777344,0.01495071413565241,29.36878408704485,30.41094398498535
2018-07-31,2018,7,31,Tuesday,30.399999618530273,29.829999923706055,30.170000076293945,2913500.0,29.63398551940918,0.010043457875998918,29.36667905535017,30.388331260681152
2018-08-01,2018,8,1,Wednesday,30.459999084472656,29.18000030517578,29.209999084472656,3727900.0,28.691043853759766,-0.031819603375044525,29.34001854487828,30.34432601928711
2018-08-02,2018,8,2,Thursday,30.170000076293945,29.06999969482422,30.06999969482422,3119900.0,29.535764694213867,0.029441969583250405,29.387025560651505,30.316240730285646
2018-08-03,2018,8,3,Friday,30.729999542236328,29.670000076293945,30.350000381469727,3216300.0,29.810789108276367,0.009311572492192166,29.448064395359584,30.289173240661622
2018-08-06,2018,8,6,Monday,30.56999969482422,30.209999084472656,30.469999313354492,2665100.0,29.92865562438965,0.003953820735344449,29.48805522918701,30.24555793762207
